zone,hour,ev_count,demand
C,15.273607104979689,239.73591895585903,98.43667193264173
C,16.868329074918808,202.04988749084848,293.359466499203
C,17.362188846151316,258.36164712405036,250.8088662217552
C,19.379850692772884,245.34098635568682,243.78118644349925
C,19.894549460352696,231.2282808771976,282.25415980304314
C,21.570995551509522,240.7426329962497,278.50444744066937
C,21.673410107477007,222.57793519669553,65.5485934163029
C,23.06126959470934,237.67709949833295,53.69131022205374
D,0.0,173.85148003166407,110.4498635489166
D,0.9323689463016401,179.7246074492915,74.1411994887348
D,1.8845337940433364,187.21655504723873,70.27459321063348
D,3.0537284331628323,166.58497992964814,98.16691409410116
D,3.8926625141894595,182.80012772595694,110.64534953366585
D,4.882937755072627,156.48246867887278,62.71397328096839
D,6.207460688073231,161.93512215417357,117.772335612005
D,7.370989677489816,189.14728815802442,114.7781687386313
D,7.738696177794129,161.64240253721772,144.14552609692598
D,8.724707563002964,167.58633866700637,146.7705159512385
D,9.897305156976339,126.58662343118203,201.42516143303547
D,11.397549721520447,170.03827723153594,138.47511259949502
D,12.028691671960212,147.07146933975622,61.24344187156277
D,13.0811202826504,153.22959470219453,55.233488137985056
D,14.01956434040175,142.6237419546783,89.07877509802131
D,13.764213560185647,159.98065941845968,107.16087252950676
D,15.098987028462275,177.12313501719254,113.45342266440225
D,16.37573395322045,152.7172410802201,242.08576978547148
D,16.931657440451474,147.18032238117746,286.9075464242794
D,18.55605419586774,145.37112238923893,384.15088458562946
D,22.024728984920454,174.9925161973505,311.7621492201674
D,21.340366953291618,187.78940988669706,258.29167281235925
D,20.245332518730116,198.00898685934945,63.105460887305306
D,23.720659146862253,195.87314497812008,88.13242450976618
E,0.0,184.41131344533622,116.1296776645571
E,0.9461147188432876,202.24108940926058,64.7286667737314
E,1.9826979121668942,189.09856048303666,84.60052479033763
E,2.764597434810632,194.4018456063934,69.12889839419913
E,4.255414387363617,205.56325686608506,66.22715957097677
E,5.120879554976372,208.67446587271905,49.49440536508303
E,5.760538479283889,192.39784191438628,67.31550608402674
E,7.4511558222968,170.8432736763134,81.0829426578546
E,7.757077015534339,243.6783800507868,170.7997766303597
E,8.415589274837144,204.77619298907547,169.92902375272214
E,9.637223159444023,182.13855784047425,148.48924766223985
E,11.460402577323638,183.83963399810307,153.42348444580173
E,11.439365825910546,181.61943875629052,52.66242382831535
E,12.003199473072097,202.92663202232367,78.20678551725284
E,14.968215035063427,225.35291605372484,82.91299111075958
E,14.151133242562768,206.42632867378273,102.6881219158538
E,14.929474246836993,175.55324696204653,64.66515046530255
E,17.322535458667943,178.37900493454424,357.3693189045138
E,18.23966078615395,233.3824062557315,340.3407597472255
E,19.1646121958513,238.68886812289034,276.28930482585014
E,20.47352040781935,222.01743549625195,403.09391572660326
E,21.679405900742726,181.85414956429238,257.23194197216657
E,20.105088298011456,204.7166746270656,109.96005225715408
E,23.12209411671774,241.28273623295325,64.25520734671085
A,0.0,161.41129951213108,104.49953397202876
A,1.0626755052300727,168.37517447835648,114.62361074753242
A,2.0925678950949465,175.2190459315638,87.66917231098522
A,3.0278037953119994,189.74072772650564,95.31952807082516
A,3.838039462031157,187.93146435505574,81.125297220644
A,4.885650968988965,186.44160124005884,49.217637157626875
A,6.073892070487346,177.34062843133336,115.30936116166065
A,6.072445497414183,173.08013523680435,56.52236929348531
A,7.818779282383985,156.41300137514992,174.72427140276923
A,9.352982787683908,166.77479090639756,173.45071997842888
A,10.984982907406433,168.51917314307315,146.6659279672841
A,11.227145201812792,215.99956506306012,171.32792344593733
A,12.496102390139889,165.52001083168255,60.244048328366716
A,11.48780639982381,205.48027076769668,82.45677291869086
A,13.84229310989186,170.76350834145933,117.25974795701224
A,14.219083426511057,195.84258929126023,66.19051404291368
A,15.870447695760422,129.4112754202335,59.571365506243545
A,17.625834023625927,182.1574907126192,247.25950960910174
A,16.013619351034375,164.76676790273095,275.80941880347876
A,19.629710327587016,160.81725917018866,338.73664712366275
A,21.345304067147676,155.8613481836491,280.0768490712585
A,20.88825010458035,143.64581894804044,353.3475659071566
A,22.030886463150864,150.34231087237913,108.09667944822485
A,21.893159372482,136.20151208616576,59.6289784262435
B,0.0,230.05014791996868,106.24829994231963
B,1.0806927109172855,206.96772068796875,54.56397214922294
B,1.9857935320944817,254.93480696496718,122.17388330864394
B,3.053503852188868,199.59156904658192,54.52976604124216
B,4.010862247203711,197.1086145426196,51.393187463377195
B,5.244734892421462,182.9856213794739,103.11074470931896
B,6.213856714306597,198.4873718023555,59.55015359188091
B,7.196767264167578,211.31101676859328,106.56116924918945
B,7.554661506475222,244.12456693917673,207.9045583064751
B,8.881718411210297,244.23828227708995,142.55562194129712
B,10.925579579572203,224.91354600299798,185.71618369200516
B,10.347880239351195,225.64426692082347,157.2168354239741
B,12.515496593920767,271.6089255739426,113.63304517680376
B,14.898993071569262,228.82583159151295,106.53603606582105
B,12.590861584422974,235.54711121943913,81.52781022738893
B,14.540567495331254,228.77917355843542,109.58159931712049
B,16.831254787455535,219.45906917534714,93.59367987823293
B,16.701763383782957,234.57578556014965,343.72030924293085
B,18.504443731560517,242.9791021198262,344.356141808377
B,19.334158764080403,246.44138532159275,281.28083899068963
B,19.61119413554057,217.78860403130147,361.5351510964854
B,20.911064998866213,238.26730707633746,376.51229447094835
B,21.39328423532947,207.46214256096135,90.16350133011618
B,22.41549073290162,227.77336336080631,57.92111789818274
C,0.0,274.5100127910115,105.884888292777
C,1.060147842305265,239.30628633646936,53.46191106970866
C,1.9897065230006477,241.30207803183276,104.59452360883444
C,2.5863805705725524,208.15940257234985,76.87836807580304
C,4.218877887201493,259.02907660004803,52.889043092760595
C,4.764271324769317,214.4433928027689,102.98924323650166
C,5.669413851410379,208.31960148183506,99.78946190893572
C,6.570229356141964,285.2662421444001,59.3075134620132
C,7.941288109016598,234.30544309776317,166.83317444371852
C,9.338595205881727,245.36540988458344,163.58298630488028
C,9.793823415699169,250.7880592007394,121.90375579995768
C,10.83811934908099,241.492425799217,160.6107179992516
C,12.825280214764497,210.36957553046534,94.64520397851648
C,12.737712719499829,236.2870652994479,70.59190157806216
C,13.244378257222298,224.7832989710001,97.61665510758384
C,13.969135895062456,255.57499971320982,90.78324435402568
C,16.281339456008897,277.57672884562726,98.89613216998576
C,15.938929931561251,211.69760569694992,267.09279736431125
C,18.1654686896826,248.80257239454556,253.41067447649496
C,18.21009737533992,222.98974517840537,253.86221800498154
C,21.513043651192394,231.47262732344487,257.43401726548706
C,22.889351233250636,254.57868738238153,265.53645969021056
C,24.717790071617216,219.576019557362,72.68354327859029
C,23.127873501490857,231.06411705452584,50.82575874983821
D,0.0,163.80655292953264,112.41227330653163
D,1.0617915829225595,194.19978805402425,74.13160186258865
D,2.003579625930602,181.48791842621165,66.41399899040928
D,2.721876919232826,150.47338519215398,90.42706947502265
D,4.335267971777489,182.04165630893544,115.12909640948729
D,5.406065455925159,161.721577475424,55.2024425192588
D,5.6160622096634425,166.26904918615938,99.80502589543435
D,6.2682156946261625,177.2725246364679,107.83226128955333
D,8.167867152288903,169.04520763583662,135.8679689917127
D,8.607747746241886,171.8087445596165,152.48882170219247
D,10.297108255076301,140.33001583646174,191.0032493191052
D,10.667937059826327,157.02234990110097,139.5857477661842
D,12.313264397089444,146.9980076999014,71.92934667511898
D,12.045619177015276,146.4936707644474,52.36697514484486
D,12.387280453364022,144.5601455314108,86.40636918149796
D,15.211964879592399,150.19263077619507,109.13249127282494
D,16.348698162124073,154.76181949032232,115.52619604415943
D,16.889355748745164,137.36078852713626,251.0077521303204
D,17.272601023807425,134.46910526276932,312.5359914255048
D,20.131880592230214,144.5561154392361,346.9296141657483
D,21.923619100795054,181.55519839451057,317.31436249864845
D,22.842138592285096,190.86830984250696,267.59068673929403
D,20.07682494822328,187.25412474625554,57.25153836076241
D,24.260733989298554,165.9754390815353,100.921017870579
E,0.0,201.22903017511783,127.38457272639275
E,0.9665827990201673,209.7570617629582,65.80708302135106
E,2.0071724105428816,182.78090410507826,81.72491231251911
E,3.1285161416969576,182.32520029836857,69.62299765500417
E,3.8444388715837663,207.65197116369836,59.10409461974232
E,4.978644327644054,241.0866608948389,48.3564142471727
E,6.026801515343965,179.8962461182025,78.85521645931271
E,7.408865494463697,190.53267727953707,81.24057228791261
E,7.675348532965794,235.30440166221328,180.57587208048054
E,8.820172978999118,190.73304139888666,177.46415925230653
E,10.06979313311921,174.17530479955627,152.4923254143095
E,11.20201044629561,176.96849193425916,154.09645586091062
E,11.899448814372539,208.08382357688106,54.41193107827379
E,12.555639272264209,220.69183911604756,81.21743735648926
E,15.133959521616354,226.27736421394397,88.04463542417626
E,14.4177889460698,222.0588268894239,99.03354435664441
E,15.732115728114366,166.3932017563339,64.29431344304157
E,17.510113745463205,188.76050757505587,364.25534567922716
E,17.57042616438235,227.23287010385576,335.57800704838303
E,19.658320225856865,227.4497743499719,298.01914766102726
E,22.090233337990675,220.8635725965375,391.8527963924152
E,18.70979665532227,182.67505711432912,277.72275446899124
E,20.59616468468232,229.89768154774217,105.3230338532636
E,24.646613454060585,227.56732345173705,58.62905108936523
A,0.0,177.366618983424,99.00810144168659
A,0.9069526664002151,153.83927515904546,116.77893810076957
A,2.024360996734998,177.32484837954323,98.20470609741359
A,3.0001548480612974,168.05384865716562,93.4762290796329
A,3.751586148378204,184.41340494356834,73.92660217110628
A,4.836762521093341,198.89847135146115,54.09565330950951
A,6.59481248117453,167.4647874453363,123.14881993264724
A,7.346154986470233,166.93325461904527,59.6406105742457
A,7.949168543443767,146.62063830221916,187.2678782928941
A,8.301352228334466,176.06228989924006,144.98484830391217
A,9.91278978401515,189.83598669575102,145.02748662059398
A,11.969692389312423,180.0812219936623,173.6726142296807
A,11.830737182608672,169.83180013694235,58.14300530866937
A,13.579707070772129,190.8204992611874,105.02469303856356
A,15.142105966599209,186.17113640457916,106.42511222490063
A,14.487112064475545,188.7158171828809,64.47551200806319
A,16.47135296186963,154.90767027717754,58.62252270204038
A,18.039193435954196,180.28373751829167,311.18535015974896
A,18.933494542700263,179.01262010838767,296.08672258990134
A,19.066600955631987,152.0035158815915,366.05275556142396
A,20.345948859301682,133.7186089923699,301.2314792285364
A,21.88278567019959,146.29887093369376,363.288632179435
A,21.094434838768226,148.4900940912091,103.50569857617252
A,21.456744853488015,151.66017395184,62.181127937268926
B,0.0,221.1473014329042,95.09788511101775
B,1.0161391370816322,200.96846610158562,57.33848694752828
B,2.1516462745607594,248.98221275072092,113.90350064802284
B,2.9961950165708733,192.69638275458004,50.62322164498752
B,4.246439478319024,220.76098840250845,53.18792408947948
B,5.36669002633068,194.37964035656566,92.37286530971262
B,5.64947524671504,214.55936700267972,59.88361314656073
B,6.501853044987672,219.6499538053832,107.62447069338178
B,8.271381345291106,232.93748431152798,174.4315030586609
B,8.797289226119346,242.1667477852575,162.92431834215154
B,9.810912310070723,230.04771776841903,154.22570960445486
B,12.241720118693612,239.16827803679448,161.26779377693904
B,12.719078283164777,272.2010811090807,112.02927625704388
B,13.10531765894812,223.43666448301977,101.92429095366796
B,13.712181822732008,234.36852334563713,73.50635904005979
B,15.513846689426705,211.39586790895407,101.91195287667578
B,16.553909621698462,232.78253390668635,101.08537249307452
B,16.364470796543657,234.65698857498796,371.3873914916626
B,18.91544659596872,240.30286315447862,353.81373276543127
B,19.293824754608437,245.0454488045315,270.57659168717646
B,20.012393545211427,195.55093028916883,367.8109989358054
B,20.799215045710998,229.84780420244627,379.8947729913495
B,22.43823150093698,206.41804438924413,91.26062619079559
B,23.758551321200436,225.86477509342316,50.86875663494019
C,0.0,284.98075292655466,105.25046662574518
C,1.0663941690644791,267.5434306576923,63.518990990193814
C,1.8828617875243934,242.1516530906933,97.51196359975559
C,3.0745498688055966,246.51079664234373,78.87365247749388
C,4.419647455586462,274.26369543596536,57.033897950175614
C,4.814830610208904,248.12582914281356,110.5813414049459
C,6.443027176865998,207.81056538075438,87.84385866066043
C,7.000744314799577,280.71554839422095,63.34127442972459
C,8.019113216646696,220.49451539275177,176.91071091961084
C,9.123035127127116,233.2342963385689,152.1398624920558
C,10.11205847378772,260.7967883034428,124.46337689980327
C,11.84129124958497,228.81349335483628,167.00878665779672
C,11.347243685796732,204.89903702229893,95.6670821841637
C,12.247183134247646,247.83590359565505,68.726183240276
C,14.019630067873656,235.33298801471594,87.94107922135815
C,15.212986571393543,275.9898906478401,101.75378453824284
C,16.480961333006174,248.43868794989066,94.76384870655544
C,16.14577488875964,220.19245474771063,296.0399696850924
C,15.791871205240811,218.65293342089882,254.20281392860414
C,20.024857220834278,221.4822300949271,243.95990873645425
C,18.90631060005506,237.14755077751974,274.297572397926
C,23.573974477804274,244.93634332503962,299.0967845915011
C,21.366684484529507,220.82130245012164,73.16096722233141
C,24.671746140252335,262.55239637270546,50.73955026922995
D,0.0,161.92502024771647,107.0290780137463
D,0.9330142708606207,183.69539088235211,79.62783099679585
D,1.915274094185294,172.82772419579703,68.34819675648635
