zone,hour,ev_count,demand,recommendation
B,17.974625135172413,252.7970325793244,333.5773977694753,PEAK
B,17.98534497108368,237.4635443533594,274.23347673878266,PEAK
B,18.992036904423752,208.15324399350905,366.0908053826121,PEAK
B,20.823305289945857,242.90389689787145,393.9242218802104,PEAK
B,21.587161296278527,203.45804720738096,94.1385854470513,OFF-PEAK
B,25.05402058461658,230.09193292742097,56.304467292815026,OFF-PEAK
C,0.0,268.454165516693,110.8062288902708,OFF-PEAK
C,0.9367315916846563,253.9978148274335,59.694081108605346,OFF-PEAK
C,1.944923016356177,260.7469078095691,103.34109168799993,OFF-PEAK
C,3.0331469785509118,225.93171480256476,77.96168744551305,OFF-PEAK
C,4.047197239872733,245.8063645324681,51.898883728176074,OFF-PEAK
C,5.2111207031759665,223.57728517472347,108.45934986770366,OFF-PEAK
C,6.0691119442530095,228.23709195270146,88.17279111855746,OFF-PEAK
C,6.65986754394887,267.9664224264458,59.68070672983265,OFF-PEAK
C,8.253005632952318,207.4115198849803,164.99641605592393,PEAK
C,8.456311483684807,222.39862231475377,168.47368483894428,PEAK
C,10.525151616580485,238.86906133437108,127.38471470359936,OFF-PEAK
C,10.884803866863583,215.37643600771585,170.93096647158225,PEAK
C,11.91360279545713,220.82439466156987,88.84204913834819,OFF-PEAK
C,12.437074225782908,232.71283697633262,65.85865651266737,OFF-PEAK
C,13.435243201560018,229.31836773463968,95.50698305361695,OFF-PEAK
C,14.893109525849457,264.5665963311619,97.20701498917975,OFF-PEAK
C,15.16067513918386,275.43716480869125,94.44248477262927,OFF-PEAK
C,16.059434612504308,222.91647388791117,273.8816609556302,PEAK
C,18.28671200430928,255.81079340708942,234.08263973110425,PEAK
C,19.137032357879377,246.5420056328897,248.3181061005638,PEAK
C,19.471494178119354,217.4041083290297,265.05503983447,PEAK
C,19.954799236893535,253.1816210755668,255.81910265541987,PEAK
C,23.15018591435454,226.65755071708077,69.5781307204802,OFF-PEAK
C,22.010120347650343,270.15054324379224,50.73535053331864,OFF-PEAK
D,0.0,195.78999911214484,109.0174895985912,OFF-PEAK
D,1.1080592184835591,169.1735860498768,80.90056103640357,OFF-PEAK
D,1.9591486199806196,184.6370529055836,71.3645725403545,OFF-PEAK
D,3.1983283905456936,165.10479052997718,85.33712356377539,OFF-PEAK
D,3.976576873549483,174.75122251168347,120.69481487303054,OFF-PEAK
D,5.101146098104276,166.40086128585205,58.96502071474073,OFF-PEAK
D,5.999100878721338,178.3440091512767,100.74028403842078,OFF-PEAK
D,7.421494043168485,181.36858041232264,116.16743337191144,OFF-PEAK
D,7.835238040291799,162.2441682463817,130.63295139739085,OFF-PEAK
D,8.969587943119118,178.23897165724088,145.48334506168374,PEAK
D,10.351792551416468,126.29361635037215,189.8775135529048,PEAK
D,10.421003396778175,158.59272446084097,133.34159943808606,OFF-PEAK
D,11.497234606710869,142.82370493704596,74.17324064258948,OFF-PEAK
D,12.192935176458304,161.54761000624427,50.58996030971132,OFF-PEAK
D,14.399144319433187,146.7371621802423,100.05437820682708,OFF-PEAK
D,15.01154398438494,154.94571694200476,105.08241815699085,OFF-PEAK
D,16.01512737037578,167.90732973514554,105.54177535451694,OFF-PEAK
D,18.010910602251577,149.45662219840844,253.86160371806457,PEAK
D,17.77118264371352,132.94392935340775,310.23727371823685,PEAK
D,18.884865148062627,155.18504104368364,334.93570998745156,PEAK
D,20.409753825211435,171.11509797964783,317.4506079184649,PEAK
D,20.546614595784025,184.65397383207932,246.55267097839877,PEAK
D,22.332021485123047,184.9440459947313,69.19056394415553,OFF-PEAK
D,22.48092765013943,159.67361299490364,101.083343852157,OFF-PEAK
E,0.0,193.29877233353682,107.79038357727883,OFF-PEAK
E,1.094890357023843,211.0056573702491,65.40780561114713,OFF-PEAK
E,2.101671451139694,183.95597817877405,84.63715240384757,OFF-PEAK
E,3.1905431617434417,173.30027968033139,73.60910358936158,OFF-PEAK
E,4.301617010914396,199.3089018981833,65.62488657302146,OFF-PEAK
E,5.237824942905953,227.1925499331397,49.25857196965499,OFF-PEAK
E,6.148762019346435,196.79150201647985,80.0722364783929,OFF-PEAK
E,6.361918010464359,203.33383905770722,93.10133340847405,OFF-PEAK
E,8.314877348051404,241.31667637071487,174.6687506798068,PEAK
E,8.83510472382368,192.73462857987874,182.25239685337056,PEAK
E,9.107585349678327,187.9094731053869,163.14129656113948,PEAK
E,10.51684364937067,168.05543760399013,159.98964241509364,PEAK
E,12.329463311989688,202.19009876434666,49.243094636603686,OFF-PEAK
E,13.311076440493192,223.342807584569,77.88217362482726,OFF-PEAK
E,13.641503954699463,234.45395094241542,84.77695088340008,OFF-PEAK
E,14.600061312799282,227.88719006455526,94.64212204665841,OFF-PEAK
E,15.900373863400397,183.2134208430089,69.13003740621906,OFF-PEAK
E,15.199096482373674,192.6341848175508,333.00325730690093,PEAK
E,18.897144313667283,223.91161681233535,334.01366740171767,PEAK
E,19.024612482178167,215.9112097796378,261.47010506630005,PEAK
E,20.44187607477903,213.50088310647538,361.9884884703023,PEAK
E,23.455102046734684,179.7008003311152,285.2623295457565,PEAK
E,21.310529710275556,208.29989425334915,112.41022192564915,OFF-PEAK
E,22.16466923037455,235.036372795417,62.073459858788375,OFF-PEAK
A,0.0,180.5916799556354,105.4249859848396,OFF-PEAK
A,0.9018632570849796,154.79541449056705,116.57064325636051,OFF-PEAK
A,2.0238723980743494,176.8709045838303,93.58998547087961,OFF-PEAK
A,2.866384723826601,174.45802454866896,84.30133766694146,OFF-PEAK
A,3.981768083047691,186.23034681105787,79.37251886940533,OFF-PEAK
A,5.268393676323605,190.98982322994573,47.92324642330847,OFF-PEAK
A,5.602455576533872,173.64487896564594,97.99136342688418,OFF-PEAK
A,7.261763165791069,158.90278882392334,57.873961424914434,OFF-PEAK
A,7.6063923846915,164.17059294228844,173.06966000428153,PEAK
A,8.850849094835839,170.88805726573665,166.799340665342,PEAK
A,11.634884610587894,183.30448235659503,123.79252853315919,OFF-PEAK
A,10.683240342268244,197.5120716564969,166.44983172895593,PEAK
A,12.051534363400604,181.14234025341034,59.68458915481389,OFF-PEAK
A,11.531068710225465,199.28250882344952,87.97962949057414,OFF-PEAK
A,13.223364250079484,186.22288641166276,119.19317010136916,OFF-PEAK
A,15.976498156652418,191.45275913688604,66.45625528052068,OFF-PEAK
A,16.99963417924276,149.36302194412923,59.58620592577368,OFF-PEAK
A,18.75872137240714,180.02019267148535,293.352285637918,PEAK
A,18.000227220547554,179.94905265302015,267.80094479609033,PEAK
A,18.907779618866627,144.0204462542693,322.9673124528006,PEAK
A,19.008941686420922,140.33858919028427,280.56961270978195,PEAK
A,21.764081110044636,146.1038362525841,394.01376472533434,PEAK
A,21.876300686821864,147.88567966956927,96.89668149728399,OFF-PEAK
A,23.741325171709207,154.79061277783995,59.49201799630231,OFF-PEAK
B,0.0,229.22462322816773,106.1290181249457,OFF-PEAK
B,0.9692857873481052,201.02361203904994,49.064048719240276,OFF-PEAK
B,2.103026397189452,204.9819853048741,119.62058741166706,OFF-PEAK
B,3.039106742130559,201.37792676116777,46.63438093486987,OFF-PEAK
B,4.091246604042486,203.00369892670778,49.048567162059534,OFF-PEAK
B,4.668848525941749,198.47237960615195,98.6862418582961,OFF-PEAK
B,5.73364971751151,222.02952420691355,66.22776292628049,OFF-PEAK
B,7.2592364002142284,206.6246142531376,97.65607325503912,OFF-PEAK
B,8.196230759159668,231.66419643097777,190.67910085401252,PEAK
B,8.740500975398355,215.46994283377742,138.8001612915898,PEAK
B,9.192925879907978,231.77407273245328,158.92164279257526,PEAK
B,10.68700810970467,218.4369958007651,151.92482837803573,PEAK
B,11.574076236763798,251.2421486880547,94.49367997826234,OFF-PEAK
B,12.88997743651651,247.61726396830247,106.85935586530621,OFF-PEAK
B,13.721602755422571,260.6120457982949,72.06952290865728,OFF-PEAK
B,14.471303093650855,227.3068121550258,105.79071671631984,OFF-PEAK
B,16.57586945492865,222.7936925457184,91.08740189690619,OFF-PEAK
B,17.51360388832076,241.91464204492385,340.92865521617017,PEAK
B,18.33391774583596,271.1065655494125,365.3098872973454,PEAK
B,18.576647973544596,249.39676428425483,289.2488248739394,PEAK
B,18.349847893896765,186.50065997452742,354.6238584459177,PEAK
B,18.570703350812973,211.85078007282877,352.5019391450732,PEAK
B,20.031250768235893,215.98305052822167,90.08340820280202,OFF-PEAK
B,24.65078813799512,230.6920851108644,56.02828497032967,OFF-PEAK
C,0.0,251.9687053677414,106.59777942478692,OFF-PEAK
C,0.9899880867960069,250.5571636138877,59.550772811598016,OFF-PEAK
C,2.0762123112018167,242.9419101715473,100.1072092504747,OFF-PEAK
C,2.762951213894179,238.02352697569683,81.20180276850232,OFF-PEAK
C,4.0990215480261565,278.48554108547785,47.59583358688473,OFF-PEAK
C,4.715060659421842,218.7091523604442,108.33276261642254,OFF-PEAK
C,6.217756782491808,229.69576568912282,88.12110819827042,OFF-PEAK
C,7.116819244684242,295.0022073118792,63.667561202549955,OFF-PEAK
C,7.749855591123962,209.2060560029153,187.36989027750755,PEAK
C,8.292837480647202,215.8556841126599,162.61551068151894,PEAK
C,10.969982622190958,241.3883011810028,137.23281199135948,OFF-PEAK
C,9.993039423814583,229.88540646935235,160.47468678660277,PEAK
C,10.909688224831319,211.3584374047036,84.40952749882712,OFF-PEAK
C,12.143285216382315,243.4062424292221,69.51489058540895,OFF-PEAK
C,14.31678884669221,244.27715596866133,102.98181547761901,OFF-PEAK
C,14.66810967659352,262.89912026624575,101.27749294577086,OFF-PEAK
C,15.584866538495238,272.26801367437446,91.67130370374784,OFF-PEAK
C,16.45675625010433,213.60752790081094,273.8714397786398,PEAK
C,19.479791972434246,240.00974314691706,244.92175294533322,PEAK
C,22.331147349210436,215.81807655747428,281.77163184411626,PEAK
C,19.436849923309854,220.21866798185442,240.28411615864528,PEAK
C,24.2158888572381,250.96963377102367,245.6314713913743,PEAK
C,22.223871170298793,200.73922507212762,66.58191534652242,OFF-PEAK
C,22.874289037929987,249.7722768364825,50.621737238015285,OFF-PEAK
D,0.0,171.8033281165653,107.19503142606949,OFF-PEAK
D,1.0421016683547208,167.00367523985523,73.4960050551741,OFF-PEAK
D,2.18368350332461,180.6569079125661,68.28814564933597,OFF-PEAK
D,2.957924419743518,157.36486118282133,95.51018953790356,OFF-PEAK
D,4.027953768315462,188.0989423782729,116.32956500182331,OFF-PEAK
D,4.919631582506127,137.86320176098806,51.85547202646848,OFF-PEAK
D,5.5878497899943085,145.20703681722415,105.1256955945572,OFF-PEAK
D,6.987946403392645,177.21186958850447,105.15838128643969,OFF-PEAK
D,7.507356445368512,168.53993612966246,132.22684295289886,OFF-PEAK
D,9.579614272141978,166.61270946515108,157.8871839163919,PEAK
D,10.2741708171888,121.87667983843127,203.87384611321158,PEAK
D,9.769732464237231,155.38412643631457,145.7480094910711,OFF-PEAK
D,11.640676893588244,130.50068172063857,63.27187107588479,OFF-PEAK
D,13.165308411195209,149.1372069699631,51.10729936356398,OFF-PEAK
D,14.508609901441057,152.27388464772284,87.8250976020478,OFF-PEAK
D,14.904357185212238,169.8286914950775,110.86331414962503,OFF-PEAK
D,15.16892964545164,180.1592096925911,105.48682948228641,OFF-PEAK
D,17.336817349204754,133.67072800888278,242.26292163888533,PEAK
D,18.38294762698336,142.4804390048207,313.1539632621644,PEAK
D,18.70588107202371,164.53085983074416,349.52391841900896,PEAK
D,20.31846073135017,174.0967294585914,315.28411103377726,PEAK
D,20.34035716801155,203.05119351938225,263.58150990789096,PEAK
D,22.68320016058598,195.8795191991845,55.91202661681703,OFF-PEAK
D,23.10011150359911,178.9417817847527,99.95791949957932,OFF-PEAK
E,0.0,213.5086549628467,119.84384751677777,OFF-PEAK
E,1.003670459176407,192.6489301198813,71.43252591644739,OFF-PEAK
E,2.062695651026935,198.47024276542533,80.4641512907328,OFF-PEAK
E,2.9252944799944,163.89546714336967,67.45188683048963,OFF-PEAK
E,4.132678354808275,207.5401305055856,56.222854576463774,OFF-PEAK
E,5.3402607355731995,234.9677442273035,55.9716391154616,OFF-PEAK
E,6.042350072446309,182.7053597155259,86.12688809129078,OFF-PEAK
E,6.884053798788822,174.90146852880235,84.95286733984112,OFF-PEAK
E,8.37649933790195,215.33720022636447,169.95155308067564,PEAK
E,8.935049193802225,201.26328368511125,163.33067164154863,PEAK
E,11.05407377218942,184.33814681812845,148.23008257257294,PEAK
E,10.119913586124234,187.13601740845914,162.28515076879825,PEAK
E,11.78696329102302,190.63295438308035,53.21025189838235,OFF-PEAK
E,12.458787879878377,199.56803891900114,72.40963388816694,OFF-PEAK
E,13.701853559809324,204.6456855302671,84.97255456713648,OFF-PEAK
E,14.897683546014115,214.95083181824586,93.56712862522406,OFF-PEAK
E,15.586071186460368,187.57478290990576,63.5394348056164,OFF-PEAK
E,16.552504180139483,179.99821304583352,349.75406261080224,PEAK
E,18.939138930474297,248.90683822930936,320.51449784423835,PEAK
E,19.065616945877437,226.0734422384474,266.21653020024354,PEAK
E,20.295161213037822,222.48477709720134,391.79916288329593,PEAK
E,19.2046299458801,178.4538963036832,285.7159535556734,PEAK
E,21.15886911488539,206.18034856544995,112.99666624857588,OFF-PEAK
E,23.791833905554775,241.12350353372074,63.100513021972766,OFF-PEAK
A,0.0,158.723967408343,106.42365818881707,OFF-PEAK
A,0.9977151249723968,186.023515652218,98.84590646257567,OFF-PEAK
A,1.978214139285507,183.818415744664,86.70390069086679,OFF-PEAK
A,3.057203486554115,191.24006021340395,91.06088989217717,OFF-PEAK
A,3.8471462393668454,172.6372139665112,75.45887083806447,OFF-PEAK
A,5.401160804415954,187.34340303499673,52.27792407672784,OFF-PEAK
A,6.094394434143787,164.99962956912202,124.27033300466164,OFF-PEAK
A,7.124702024605339,178.19445484672528,57.05049235843521,OFF-PEAK
A,8.0683023788237,141.20320348295564,178.7313349089459,PEAK
A,9.711931456758716,168.4378692766414,159.15224096795333,PEAK
A,9.717497681946405,176.13845678226255,133.54711636029927,OFF-PEAK
A,11.157858975846747,191.19193909845396,163.01687072755794,PEAK
A,12.74478370962682,180.4066004380043,64.43678311518676,OFF-PEAK
A,13.061120564915324,193.2528759317331,101.90862095450532,OFF-PEAK
A,16.17959284511756,182.5745664482944,121.14597099905012,OFF-PEAK
A,15.301506380263683,199.83611088870887,69.93550399421487,OFF-PEAK
A,16.01775557157374,155.69507497050967,62.94502273716208,OFF-PEAK
A,17.861213771844803,167.96911149331106,292.4982679826809,PEAK
A,17.897513048676828,155.29109367309687,261.37028260729204,PEAK
A,17.912007712390988,154.1038255435454,365.05758793255023,PEAK
A,18.978189765602927,146.62822594878023,298.16267713907774,PEAK
A,19.98879251681214,145.2305645463676,360.9003489813729,PEAK
A,23.797007448629753,147.7421626556322,111.11443571142473,OFF-PEAK
A,21.7780620381134,143.28597470556363,63.29822790343028,OFF-PEAK
B,0.0,230.76641325808595,104.08715569270419,OFF-PEAK
B,1.0003945598359945,200.19503130552906,50.556680020710644,OFF-PEAK
B,2.071076474569318,246.48911012610768,108.79595454217358,OFF-PEAK
B,3.118200580108552,194.97667902709568,48.15578962608778,OFF-PEAK
B,3.925649548043619,225.74209281074098,48.221131715843676,OFF-PEAK
B,5.157916614103922,207.56585486161478,97.64629987102727,OFF-PEAK
B,5.760413083003813,236.30164816011023,67.32207105302479,OFF-PEAK
B,6.674348023817447,216.2267703623969,102.86096123645554,OFF-PEAK
B,8.586079443756612,232.83395604382005,184.3159249539072,PEAK
B,8.719091590351328,250.72111034323083,156.33244065612,PEAK
B,10.095897564915086,225.23001865404157,177.56227945644656,PEAK
B,10.946789663520144,224.1431829114127,148.9254820688914,PEAK
B,10.642507452771982,255.56448552570157,103.95633268155579,OFF-PEAK
B,13.564389669775153,244.21279291493002,106.64627485521463,OFF-PEAK
B,13.305527417259563,241.42665947495288,78.03254573955677,OFF-PEAK
B,15.903963708636766,216.6769337610844,98.36040567057277,OFF-PEAK
B,16.66132857553693,216.6666540962887,97.19885408412948,OFF-PEAK
B,16.56102018814708,212.29559349122349,351.8408844391201,PEAK
B,17.627970603131047,256.4601307225665,366.6477708394274,PEAK
B,18.75227191046159,208.6959388507938,273.68690173008935,PEAK
B,20.397185443220806,202.2489757786475,351.44789287940387,PEAK
B,19.533117478361696,235.46564668879358,395.1766912984084,PEAK
B,21.475300032499938,218.24666207607268,98.59056260488337,OFF-PEAK
B,23.354799924776387,244.3392581607448,59.98171555984395,OFF-PEAK
C,0.0,263.4106182802125,105.08667890813683,OFF-PEAK
C,0.9674724239736618,260.972704601041,60.27738560127165,OFF-PEAK
C,1.988019601926171,267.65435609616026,98.14267795565796,OFF-PEAK
C,3.1042674068150804,246.75484279711594,81.58261717905917,OFF-PEAK
C,4.080741158621761,247.66899196892288,56.32179067485498,OFF-PEAK
C,4.895679639825239,224.08084596186578,102.5748039009193,OFF-PEAK
C,6.264325637310042,193.1200277590917,93.1927033720798,OFF-PEAK
C,7.077634869669287,285.067907797219,62.723996700498944,OFF-PEAK
C,7.9545182713888165,217.53815083477522,176.39260199100767,PEAK
C,9.42147205191068,213.80632924631504,168.19423888845174,PEAK
C,11.076494400058973,243.7836039207035,122.19557037283641,OFF-PEAK
C,11.185287515865044,206.91046111728588,167.77979079579728,PEAK
C,11.399755702345288,215.05572817089603,85.09831326859472,OFF-PEAK
C,13.90425280487447,233.98603624388375,72.36579263822686,OFF-PEAK
C,14.872541258392875,236.23862382526337,92.22190871528902,OFF-PEAK
C,15.554989231917274,279.85832628345753,98.20915571970579,OFF-PEAK
C,17.43713264183664,254.94601699324048,93.75549178562875,OFF-PEAK
C,16.427971466116148,211.78834247760835,273.1398369117442,PEAK
C,18.48198799560856,266.0580324894483,255.08829883195358,PEAK
C,19.107900521415758,237.67780033440243,259.09061523486946,PEAK
C,20.108642181530865,200.0425509817812,249.82020992290666,PEAK
C,22.674797641874218,248.9983832496069,287.2794770402817,PEAK
C,20.113452467926876,218.29662675147017,65.83692946537506,OFF-PEAK
C,24.249734520327628,263.76053474828,52.93233674386682,OFF-PEAK
D,0.0,172.1491519041437,108.54672900640203,OFF-PEAK
D,1.065885569022121,166.70195672191983,79.4277410943363,OFF-PEAK
D,1.9161635760327593,181.2613642983592,71.83874944519225,OFF-PEAK
D,2.9026460972382186,166.89552525990874,103.00802868244661,OFF-PEAK
D,4.346570932524132,181.4741620114869,120.51927294769709,OFF-PEAK
D,5.512293360185547,157.24551245375548,56.11897244797138,OFF-PEAK
D,5.711549201462352,160.25415967461154,116.70063598597814,OFF-PEAK
D,6.9408069996989585,185.67649748033168,110.19880304435348,OFF-PEAK
D,7.838995360028429,156.5543135427699,127.73114807881441,OFF-PEAK
D,8.877008964301362,167.23630459924073,155.12696539073698,PEAK
D,9.417222809337265,117.91976116437525,201.45857227663967,PEAK
D,10.856187572022742,160.71596545224403,135.16579915634537,OFF-PEAK
