zone,hour,ev_count,demand,recommendation
E,4.25319680478524,195.8020628868031,63.53209151040458,OFF-PEAK
E,4.785832944760509,225.49523326424668,46.16352585416544,OFF-PEAK
E,6.692476322495287,183.36050872343213,81.59354412131789,OFF-PEAK
E,7.048671790230328,176.65672559841235,83.84613356076815,OFF-PEAK
E,7.84087435585006,209.0023787584738,168.08553848777586,PEAK
E,8.311119572665895,197.21917334057895,163.09246694447043,PEAK
E,10.304262560944215,188.95371687026517,163.34355013756002,PEAK
E,10.355002181892102,185.8406379612459,148.38792442833937,PEAK
E,10.931078109870095,187.08475872575949,52.28373571846354,OFF-PEAK
E,13.358470465018742,217.20768656599918,72.90523630615607,OFF-PEAK
E,13.706533268345764,218.12549839351493,94.55124100294121,OFF-PEAK
E,16.011357594933433,208.18806332889966,92.96307547196818,OFF-PEAK
E,15.65597781177425,182.2359450050302,70.96544659808374,OFF-PEAK
E,16.951104569069482,200.63311493025742,346.747012353349,PEAK
E,17.984050377048288,261.43953237973807,343.3869795174576,PEAK
E,17.58279338697015,226.71805739354417,280.17801579088643,PEAK
E,20.116792034250572,213.41290029010253,392.8552440007932,PEAK
E,20.42949827429335,187.92471442380014,286.18874722683086,PEAK
E,21.604512704456784,235.13267985545173,107.1773675661396,OFF-PEAK
E,22.57508951972212,214.9323539187935,65.87443710036428,OFF-PEAK
A,0.0,166.850602410609,110.13336526830915,OFF-PEAK
A,1.0506770055922876,177.18002576794174,102.83910501964708,OFF-PEAK
A,1.9771119732653184,167.41741144920675,88.58591743929487,OFF-PEAK
A,2.925092467126488,181.66980453184195,105.28211981868898,OFF-PEAK
A,3.767019425061785,188.19743734524036,73.86379409701917,OFF-PEAK
A,4.944049603522535,205.86552544395846,50.53595714872002,OFF-PEAK
A,5.448229127014782,175.00241545464735,109.13817934793482,OFF-PEAK
A,6.684573883259507,169.54427557967497,53.75980391244576,OFF-PEAK
A,7.58265418835023,159.08562872636864,174.0125024280175,PEAK
A,8.71063889705434,181.4010124758824,171.37208491453302,PEAK
A,10.13208032986862,202.9920474295911,133.8051598987708,OFF-PEAK
A,10.796919973616973,181.54816591277373,169.28451193499842,PEAK
A,12.25546021024062,172.7340260309876,59.79751300999751,OFF-PEAK
A,13.003804582610753,202.3753292083701,96.10512351318894,OFF-PEAK
A,13.131530480151065,207.47548911504842,123.44604497884256,OFF-PEAK
A,15.304054442482084,177.6824399331292,70.06419889332822,OFF-PEAK
A,17.0919164736518,156.42158957936778,56.46158407902078,OFF-PEAK
A,17.699366192086234,181.69210895325602,286.3679442717291,PEAK
A,17.91375727786929,147.97703622968717,253.1636483096026,PEAK
A,18.72206198094838,141.77139678291118,322.07846701201055,PEAK
A,19.879531685220428,139.90637866433264,261.3216138928655,PEAK
A,19.497388461758046,133.44351531226098,353.7842405904515,PEAK
A,19.217795874076817,157.75842991400435,98.36921343430758,OFF-PEAK
A,22.431280339105275,136.5885930030494,60.597691718799155,OFF-PEAK
B,0.0,248.75347680075845,94.13373038745283,OFF-PEAK
B,0.983913073144064,211.8137973950053,58.07763181425427,OFF-PEAK
B,2.2006506300570634,247.63547338435356,121.74008875545675,OFF-PEAK
B,2.7409631173610003,188.6836276071807,51.00918349328249,OFF-PEAK
B,4.200196120657376,206.57273573082426,51.17607402378325,OFF-PEAK
B,4.953444140677998,190.93616997541818,100.17223999056668,OFF-PEAK
B,6.147537823031331,213.2199049336932,60.004013947347,OFF-PEAK
B,6.420725556048493,223.4878270794727,94.18877564090262,OFF-PEAK
B,8.42826184877444,227.60931947496798,189.18535183644758,PEAK
B,9.034564006726455,257.97609626263113,143.96151375182387,PEAK
B,9.850610887254652,232.87384162239064,166.12938439558442,PEAK
B,10.898043688223227,209.9103307973405,152.41285516173457,PEAK
B,12.176354269350423,250.96929299214182,106.38301784344318,OFF-PEAK
B,12.539037924790122,210.39253913899344,104.23151692023472,OFF-PEAK
B,14.968018058561157,219.90086012536642,80.10110654814532,OFF-PEAK
B,14.697738555752851,222.8271189335,93.70589733938546,OFF-PEAK
B,17.19137640955952,243.76552719754685,98.5890329267764,OFF-PEAK
B,17.107310848778408,257.39706940072,330.53705665139097,PEAK
B,16.87427143928569,259.5799631387454,339.8087036461485,PEAK
B,18.746975573006505,253.28577304626018,259.5548854898857,PEAK
B,20.68820853750833,194.89023237511896,326.8007050424861,PEAK
B,20.53846634174933,261.694736640008,386.8968835305471,PEAK
B,21.78149154064661,229.66563105621313,84.97881464435264,OFF-PEAK
B,22.360335817071565,243.72859061073987,58.41389970368055,OFF-PEAK
C,0.0,258.2043509213493,108.03099365306376,OFF-PEAK
C,1.0344545485289083,237.3948959746834,60.76892402197014,OFF-PEAK
C,1.9052813569968812,243.97922287949103,111.64928351278164,OFF-PEAK
C,3.193484978919528,227.55978289765972,79.68324870999048,OFF-PEAK
C,3.8601808787225846,284.7251645552396,51.436409968534285,OFF-PEAK
C,4.967192025870981,233.61736497764554,114.20573753331237,OFF-PEAK
C,5.089581503081532,228.6993961394231,96.17739702635565,OFF-PEAK
C,6.474783151935552,272.86447412772446,65.12956469107006,OFF-PEAK
C,7.617153008564709,214.11805272297084,149.95053485427846,PEAK
C,8.506820733512734,223.84214115466082,196.28083521125657,PEAK
C,10.126460810255173,239.83445725771273,131.31775581281696,OFF-PEAK
C,10.883035023000032,223.89417050368536,180.11923606195344,PEAK
C,11.45789764413131,221.05694146962642,87.80780621980516,OFF-PEAK
C,13.820338320569004,235.4738120100692,74.56767342599615,OFF-PEAK
C,12.606438679467862,241.33055017733025,106.89541733143984,OFF-PEAK
C,15.317938275569375,284.1837887259797,101.69190195223517,OFF-PEAK
C,17.284305860797687,250.63458240415983,88.68150584779494,OFF-PEAK
C,17.474109979015157,185.2572372211412,323.42617118114936,PEAK
C,18.312542618568767,260.0696099154809,253.74395544845623,PEAK
C,18.569990695933857,218.53944734202742,264.0111677003714,PEAK
C,20.62902786992621,219.89576951050802,282.70509210143405,PEAK
C,21.62130059823272,247.38189701959902,279.78422585707904,PEAK
C,22.234770469546387,214.4135925064383,67.51680788484394,OFF-PEAK
C,23.27017675732284,233.6397366631431,49.58784312322081,OFF-PEAK
D,0.0,157.145350900662,109.26840419488653,OFF-PEAK
D,0.9169389764268613,171.72461408675736,73.81090583038743,OFF-PEAK
D,1.92867425327336,181.38745212658546,72.25084248119242,OFF-PEAK
D,3.1295987857066505,153.08329988064523,100.37313382720983,OFF-PEAK
D,4.079603767961894,192.29944267161045,113.47508912352215,OFF-PEAK
D,5.394315797915051,171.72945521565524,55.40815423424239,OFF-PEAK
D,6.215858394638671,175.97917311370205,113.84854486052886,OFF-PEAK
D,7.275031409547711,158.8457346836412,118.57809643044739,OFF-PEAK
D,7.705110589460465,181.27940717297062,142.19143950029718,OFF-PEAK
D,9.831337088207645,159.5249617382839,154.739442948142,PEAK
D,10.427272176087932,126.30288695088467,185.89424700742222,PEAK
D,10.822083472482399,167.56670580474187,138.83630308825713,OFF-PEAK
D,11.642590074296855,141.83590626959142,70.47352416056414,OFF-PEAK
D,13.098342033029803,152.88633865450984,46.95687689651787,OFF-PEAK
D,13.995484266779473,142.2800455008434,85.68071259499797,OFF-PEAK
D,16.497080940342062,153.33523845117145,116.42554974919334,OFF-PEAK
D,15.5831603854235,152.0966114264407,119.21052094411672,OFF-PEAK
D,15.703927029703628,147.97077826991077,262.31116659095426,PEAK
D,18.164564994118276,152.6750367499101,361.72382357054045,PEAK
D,18.577167692705196,158.37306537726246,347.2183563486173,PEAK
D,17.468437303023183,177.85208724322922,336.05443471673544,PEAK
D,19.928604450559874,185.86976167091572,275.34418665907486,PEAK
D,20.67039913832966,158.61780586933406,67.0513667381241,OFF-PEAK
D,25.482670244174333,189.26496584780466,98.42956859497106,OFF-PEAK
E,0.0,208.50056717811634,115.63751178034657,OFF-PEAK
E,1.0420220067429624,185.33875274860844,65.3676696026256,OFF-PEAK
E,2.0012186009854642,191.7298676975763,77.72584586925458,OFF-PEAK
E,2.943056969384847,173.47219260351517,70.5168382490706,OFF-PEAK
E,3.964091622366524,203.92428816882116,60.686648346974394,OFF-PEAK
E,5.05749517800285,230.49657832543647,57.22189637490875,OFF-PEAK
E,6.030052677911165,178.28441855890065,90.96671019196091,OFF-PEAK
E,6.847170590311024,204.2503128424827,88.35722744672772,OFF-PEAK
E,8.110086532031065,240.46387471223002,175.53523283607333,PEAK
E,8.748772398276662,213.4917108817422,180.5940129598371,PEAK
E,11.002330451457055,194.31113945300035,153.4528439027988,PEAK
E,9.830289544375544,160.566241335837,148.89132172322232,PEAK
E,12.74082025437681,206.7225980129818,53.02006934995771,OFF-PEAK
E,13.213670540243614,207.8636375168013,84.52107771025203,OFF-PEAK
E,13.784158308865264,212.82342554893177,98.2159730311406,OFF-PEAK
E,14.64744801586486,205.9502682815104,100.15603828252162,OFF-PEAK
E,16.85263832055387,182.29476581379458,65.91059145400123,OFF-PEAK
E,16.781753928265072,182.93570707352418,356.3467411028347,PEAK
E,16.108075748632544,242.30743775659874,345.1129347154202,PEAK
E,19.462619791344235,214.80940902552086,298.52349153087386,PEAK
E,20.019877754065394,236.6372402785593,383.8522087285198,PEAK
E,21.03140196818842,183.4430875089566,235.87855055872097,PEAK
E,22.397716275876814,215.06079746398603,107.57093495586382,OFF-PEAK
E,24.356579884184153,226.82405861897402,61.67379864987664,OFF-PEAK
A,0.0,161.68583068396725,108.93931733166238,OFF-PEAK
A,1.1448636707445476,162.49674766029324,115.76060421029769,OFF-PEAK
A,1.9952880322431386,189.07863224268027,95.9101174711162,OFF-PEAK
A,3.1929534040833802,177.16363489928838,98.69602893187516,OFF-PEAK
A,4.3652604535691495,181.97017041558473,82.65160871341911,OFF-PEAK
A,4.675925073520683,190.3241360548526,55.081215705644254,OFF-PEAK
A,5.730370419134493,182.42048018028024,119.78155213929193,OFF-PEAK
A,7.52114054473773,173.5630267746583,59.030772465210084,OFF-PEAK
A,7.885275879329917,142.68942728666565,178.61664431027236,PEAK
A,9.655304964626788,159.34065295322245,157.68367422025247,PEAK
A,10.443172041522486,180.05746996447502,131.56650791414842,OFF-PEAK
A,10.220381641527373,187.92358146341593,158.1128147044585,PEAK
A,13.214669636071644,177.57592265266416,66.03500902512307,OFF-PEAK
A,12.913242174156014,203.75271080549786,96.55284044211382,OFF-PEAK
A,14.283785135597027,182.02858140820106,125.37729730072374,OFF-PEAK
A,17.06947463124342,183.79179806811447,69.43162465545319,OFF-PEAK
A,16.283099035166632,167.049323820564,64.1488568952543,OFF-PEAK
A,16.482174391758615,184.81155582760053,307.3257289488236,PEAK
A,17.818716422772347,158.63693381828787,235.7682918384993,PEAK
A,20.2048364650761,155.72346371022653,343.8180857580435,PEAK
A,20.427706452386772,154.79733683398638,285.69718996282245,PEAK
A,23.447827238787347,134.0371465572781,335.16380258308965,PEAK
A,22.045984841054075,152.9825439060567,99.86748802765727,OFF-PEAK
A,23.417836477679963,144.2460295224502,63.07770944501645,OFF-PEAK
B,0.0,221.67228322046518,100.71365504306266,OFF-PEAK
B,1.0088106538591601,196.7971874741428,52.56724957806404,OFF-PEAK
B,1.9512465642409298,235.472933297881,115.104224385982,OFF-PEAK
B,2.70847334468822,178.57179245712254,46.4584667903997,OFF-PEAK
B,4.023488907854519,206.10250325914154,50.08728320573926,OFF-PEAK
B,4.8518117764214495,197.74169726305507,98.86973917815563,OFF-PEAK
B,6.111117964293187,227.51966864696138,55.76099298114535,OFF-PEAK
B,6.998389802823291,208.79212106240612,98.92047128641713,OFF-PEAK
B,7.831562459111605,243.19443948167287,189.6773010759817,PEAK
B,9.594566983793062,238.49481818247807,130.85773817464155,PEAK
B,9.980352912803365,219.24158663912738,179.86661854286464,PEAK
B,10.57753225338416,226.08609875699344,175.9118212845537,PEAK
B,11.641661084809424,239.04205503288946,109.91329073605483,OFF-PEAK
B,13.985381225468828,195.9115902641492,104.17346010369455,OFF-PEAK
B,14.945974805131488,254.21353399312275,83.52415205540028,OFF-PEAK
B,16.170702864846152,214.6167315690458,119.18936260477454,OFF-PEAK
B,17.287753142126576,217.37119295804249,88.38849640702331,OFF-PEAK
B,16.301811635887624,231.9076058230665,375.75023628252,PEAK
B,19.00318388972342,251.67382366850714,382.31252019297096,PEAK
B,18.112532012316795,216.43080189366398,249.7500688280778,PEAK
B,21.700010676168617,209.2782620465738,374.3908193153966,PEAK
B,21.686932448249998,228.87483895555562,378.1566361559305,PEAK
B,20.70448899824501,213.49825472564075,95.51797119517833,OFF-PEAK
B,22.634204111596432,211.4926253872301,58.0297182023446,OFF-PEAK
C,0.0,288.94597727130935,109.47366693644881,OFF-PEAK
C,0.9713444778049144,250.8869825164587,63.79423633188627,OFF-PEAK
C,1.918729590254304,261.75370737423685,103.70408815946554,OFF-PEAK
C,2.676057365840557,216.47047009250386,89.93682733074634,OFF-PEAK
C,4.3138989419395175,258.16448622547216,52.30694924958806,OFF-PEAK
C,5.047113562649948,238.5636387342244,117.54154125141534,OFF-PEAK
C,6.303551892885085,208.32214323969995,86.51026763681027,OFF-PEAK
C,7.239100256001263,260.7554746639794,64.90373406232138,OFF-PEAK
C,6.963824628872371,227.12878752994206,166.9318830089453,PEAK
C,8.870612333339226,242.17085426103458,158.04363585366428,PEAK
C,9.934418872572438,260.1777224153811,124.48099742203475,OFF-PEAK
C,10.884369578291913,219.26890229981015,156.58581251825336,PEAK
C,13.101832815201412,215.5472522330467,88.2455284460444,OFF-PEAK
C,12.557692606704325,249.1960047351602,72.61616487777876,OFF-PEAK
C,13.104232724328636,223.72804945152,84.4192727777864,OFF-PEAK
C,15.715164425290366,262.083551580953,102.58072348455822,OFF-PEAK
C,16.57751374570957,248.85015093861068,88.65684737748705,OFF-PEAK
C,15.589435147968157,224.4993250485445,263.95394093441524,PEAK
C,17.639179805481774,252.4917326247907,272.4713474245393,PEAK
C,17.95733483932652,240.8168875695652,244.4822453340685,PEAK
C,19.70647432093876,223.61520336222827,282.8330904327888,PEAK
C,22.29767246901961,242.01607020483692,270.0299866940306,PEAK
C,20.629056280565113,245.26808157918774,65.97565964689302,OFF-PEAK
C,20.714294583936685,250.33726818797913,53.68417547204025,OFF-PEAK
D,0.0,177.24157385303747,115.6203199275903,OFF-PEAK
D,1.0393445643248493,171.6744329422676,72.57204420350679,OFF-PEAK
D,1.8826232604167397,176.35127595134284,72.02898011889076,OFF-PEAK
D,3.2657786631178043,157.4387187014883,91.52945699251283,OFF-PEAK
D,4.133643896523728,192.64581278996278,112.3407713018849,OFF-PEAK
D,5.217719143332551,155.95734006793595,60.02110190523965,OFF-PEAK
D,5.846485186639879,166.99308989883167,92.28744794609956,OFF-PEAK
D,7.35639702694389,170.2763576670057,100.6706659456845,OFF-PEAK
D,7.682192127701787,178.24382161557938,122.75614239385905,OFF-PEAK
D,9.389910617564292,169.934488843912,151.45412650333208,PEAK
D,11.35493773716808,138.3517629501396,198.45756623718486,PEAK
D,10.824318023332495,160.28972947639056,146.65477980593698,OFF-PEAK
D,11.908436535902293,137.36606456834883,64.80017041357067,OFF-PEAK
D,13.269271355105035,162.04216703813526,51.16782928343856,OFF-PEAK
D,14.868742204626189,121.72747448363091,84.99158829377198,OFF-PEAK
D,17.05854554200734,158.33165656141074,120.40143117657753,OFF-PEAK
D,14.903755679299866,185.08528558830525,105.37649172946801,OFF-PEAK
D,16.91537083276777,146.86049194766483,241.85849220419203,PEAK
D,17.143452569921607,130.76038694701663,346.92778082199453,PEAK
D,20.995656902947033,154.65420142540353,377.7300765277073,PEAK
D,19.45989199213876,184.2519789905535,312.4321102977575,PEAK
D,20.58539873554672,202.6151513862123,276.1464801453008,PEAK
D,21.964321889422795,202.23222881598787,64.49068733402424,OFF-PEAK
D,21.66460683896561,179.20951151660034,104.95757541537021,OFF-PEAK
E,0.0,203.07822193798503,108.32538018760253,OFF-PEAK
E,1.0192279131591115,200.047667101487,63.05691272116409,OFF-PEAK
E,1.7615901944757573,181.92061720582865,77.96877891411651,OFF-PEAK
E,3.0202192240718677,172.58371294051537,70.68735330144403,OFF-PEAK
E,4.202298923510433,186.65967414993366,59.765407495633326,OFF-PEAK
E,4.638285976973432,212.4920073565778,51.63319644730574,OFF-PEAK
E,6.132277630559943,178.5848186931532,80.94450380687249,OFF-PEAK
E,7.0760001211440535,175.27842433333154,80.54611605347863,OFF-PEAK
E,7.791793902455818,245.0818745967383,188.96126593007128,PEAK
E,8.641164212534893,181.21381426017695,172.51240268445622,PEAK
E,9.781914628787003,168.34992542958017,144.81874732982075,PEAK
E,10.12616333647712,180.76904221342943,141.06254380339075,PEAK
E,12.27775257900113,212.4128916786366,52.98929623940194,OFF-PEAK
E,13.442774427804318,193.35093310824686,81.20815297659226,OFF-PEAK
E,14.09953083194618,218.68032701762309,89.99524071452146,OFF-PEAK
E,14.56646020835339,216.05294166202057,94.91121971324168,OFF-PEAK
E,14.424974279403694,183.35769886139204,67.09024808195933,OFF-PEAK
E,18.051615451102283,185.1465061312955,357.8702588474814,PEAK
E,17.007408695609005,238.64556067647072,345.4396723734757,PEAK
E,18.531750023094684,223.70139544151334,279.32590834823253,PEAK
E,18.91711066245852,211.33768308822584,346.9444023758218,PEAK
E,21.71680512932471,175.6760960568515,253.07116994699436,PEAK
E,19.654073078716664,214.3573863395206,115.91967233713737,OFF-PEAK
E,24.413713515158566,221.4824777356503,59.61097789747101,OFF-PEAK
A,0.0,169.33758241090626,106.57962189822055,OFF-PEAK
A,0.9567155952363513,168.1373673529174,119.65386919948081,OFF-PEAK
A,1.9963908525354415,176.44962565722938,95.39757051550832,OFF-PEAK
A,2.940960707555922,177.6954551110527,99.09501749769518,OFF-PEAK
A,3.7034213045356763,200.55448662165247,74.7696983409464,OFF-PEAK
A,4.920512754405105,173.0059932529149,53.238812077610035,OFF-PEAK
A,6.249568080338756,172.99220795943836,105.54592823031375,OFF-PEAK
A,6.97545425097543,152.11552205538766,54.63086211714978,OFF-PEAK
A,8.084468001186428,139.89311551686941,158.35097211373284,PEAK
A,8.72543098470376,182.2411213665883,178.2606113090598,PEAK
A,10.293257372928402,196.34171316233594,145.72892699495796,OFF-PEAK
A,11.68169684955887,197.61063537489463,155.98543919181674,PEAK
A,12.692490002140735,177.18288553691733,56.21796336274712,OFF-PEAK
A,13.204013340316507,189.90712263489286,101.61557961087708,OFF-PEAK
A,14.156045662405383,184.3995863805377,116.00531071427328,OFF-PEAK
A,14.952418876579902,183.71538620885872,67.74576250033094,OFF-PEAK
A,15.75721757254801,142.91491084985825,57.334576998884415,OFF-PEAK
A,16.79823975893279,169.644012559814,271.014456536402,PEAK
A,17.94884452964465,150.00744501912357,239.01784459947933,PEAK
A,18.173317265113027,163.9622327556323,352.8117707177088,PEAK
A,20.102753044430678,154.1162809915253,302.78456455247016,PEAK
